CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLA,Nombre,Apellido1,Apellido2,sexo,edad
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590107-INFORMATICA P.E.S.,1,Nuria,Izquierdo,Parra,Mujer,33
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590107-INFORMATICA P.E.S.,1,Sara,Castillo,Marín,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Ignacio,Espejo,Lorenzo,Hombre,52
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Lorena,Sierra,Castaño,Mujer,38
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Daniel,Navarrete,Merino,Hombre,48
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Mario,Santamaría,Mateos,Hombre,41
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Estela,Estévez,Andrés,Mujer,50
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00590803-CULTURA CLASICA P.E.S.,1,Lola,Ochoa,Crespo,Mujer,27
MAESTROS,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00597024-LENGUA CASTELLANA,1,Daniel,Arroyo,León,Hombre,35
MAESTROS,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00597041-PROGRAMAS CUALIFICACIÓN PROF. INICIAL,1,Jonás,Suárez,Zapata,Hombre,42
MAESTROS,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Ignacio,Navarro,Téllez,Hombre,53
MAESTROS,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Noelia,Martín,Llamas,Mujer,62
MAESTROS,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Olivia,Segura,Soto,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,María,Corral,Beltrán,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Miguel,Zamora,Miranda,Hombre,29
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Lucía,Serrano,Acosta,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590006-MATEMATICAS (INGLES) P.E.S.,1,Simón,Barrios,Durán,Hombre,62
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590006-MATEMATICAS (INGLES) P.E.S.,1,Ignacio,Cano,Rubio,Hombre,25
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590006-MATEMATICAS (INGLES) P.E.S.,1,Patricia,Sánchez,Escudero,Mujer,64
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590006-MATEMATICAS (INGLES) P.E.S.,1,Héctor,Santiago,Fuentes,Hombre,55
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Alejandro,Santos,Roldán,Hombre,39
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Gabriel,Cuenca,Portillo,Hombre,47
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Joaquín,González,Mérida,Hombre,33
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Andrés,Martínez,Flores,Hombre,38
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Pilar,Díaz,Guerrero,Hombre,29
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007046-I.E.S. FRANCISCO JAVIER DE BURGOS,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Andrés,Llamas,Benítez,Hombre,28
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590001-FILOSOFIA P.E.S.,1,Belén,Santamaría,Parra,Hombre,55
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590001-FILOSOFIA P.E.S.,1,Alejandro,Bravo,Soria,Hombre,52
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590003-LATIN P.E.S.,1,Ignacio,Díaz,Navarro,Hombre,37
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Antonio,Castro,Peñalver,Hombre,36
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Alba,Carrasco,Cuenca,Mujer,44
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Miriam,Moreno,Álvarez,Hombre,46
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Martín,Álvarez,Villalba,Hombre,57
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Lucía,Téllez,Jurado,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Samuel,Tapia,Cuevas,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Joaquim,Parra,Vega,Hombre,31
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Fátima,Saura,Portillo,Mujer,57
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Raquel,Aguado,Cabello,Mujer,61
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590006-MATEMATICAS P.E.S.,1,Daniel,Vera,López,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590006-MATEMATICAS P.E.S.,1,Víctor,López,Garrido,Hombre,28
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590006-MATEMATICAS P.E.S.,1,Nerea,Cabrera,Tejada,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590007-FISICA Y QUIMICA P.E.S.,1,Miguel,Amador,Andrés,Hombre,44
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Iván,Cortés,Garrido,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590010-FRANCES P.E.S.,1,Gabriel,Gil,Solano,Hombre,52
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Estela,Segura,Medina,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Carolina,Rosales,Palacios,Mujer,53
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Antonio,Crespo,Barbero,Hombre,31
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Carmen,Soler,Estévez,Mujer,53
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Teresa,Aranda,Valle,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590011-INGLES P.E.S.,1,Rosa,Pérez,Estévez,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590016-MUSICA P.E.S.,1,Inés,Solano,Luque,Hombre,64
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590017-EDUCACION FISICA P.E.S.,1,Lidia,Estévez,Garrido,Mujer,36
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590017-EDUCACION FISICA P.E.S.,1,Noelia,Morales,Prieto,Mujer,45
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,Yolanda,Soler,Sánchez,Mujer,51
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590019-TECNOLOGIA P.E.S.,1,Martín,Vázquez,Mérida,Hombre,45
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00590061-ECONOMIA P.E.S.,1,Andrea,Linares,Gallardo,Mujer,34
MAESTROS,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Sara,Guerrero,Lorente,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Simón,Segura,Acosta,Hombre,48
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Germán,Garrido,Mora,Hombre,33
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590006-MATEMATICAS (INGLES) P.E.S.,1,Yolanda,Valle,Portillo,Mujer,28
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590006-MATEMATICAS (INGLES) P.E.S.,1,Alberto,Gil,García,Hombre,36
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590006-MATEMATICAS (INGLES) P.E.S.,1,Sergio,Saavedra,Cabello,Hombre,49
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,1,Sara,Morales,Zapata,Mujer,51
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,1,Juan,Cuenca,Castro,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Adela,Gómez,Domínguez,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Lorena,Carrasco,Llamas,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590009-DIBUJO (INGLES) P.E.S.,1,Verónica,Salas,Aguirre,Mujer,50
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Sara,Lorente,Castro,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590019-TECNOLOGIA (INGLES) P.E.S.,1,Antonio,Gómez,Jimeno,Hombre,50
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590019-TECNOLOGIA (INGLES) P.E.S.,1,Ángela,Saavedra,Roca,Mujer,27
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007058-I.E.S. JULIO RODRÍGUEZ,11590107-INFORMATICA (INGLES) P.E.S.,1,Sergio,Zamora,Solano,Hombre,26
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590001-FILOSOFIA P.E.S.,1,Antonio,Vidales,Franco,Hombre,37
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Lola,Jimeno,Guzmán,Mujer,45
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Nerea,Cuevas,Tapia,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590009-DIBUJO P.E.S.,1,Alberto,Luque,Ferrero,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590009-DIBUJO P.E.S.,1,Marisa,Barroso,Pastor,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590009-DIBUJO P.E.S.,1,Rafael,Lorente,Saavedra,Hombre,42
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590009-DIBUJO P.E.S.,1,Francisco,Suárez,Roman,Hombre,46
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590010-FRANCES P.E.S.,1,Verónica,Molina,Del Río,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00590011-INGLES P.E.S.,1,Javier,Rubio,Durán,Hombre,60
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595501-CERÁMICA,1,Raquel,Zapata,Beltrán,Mujer,38
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595507-DIBUJO ARTÍSTICO Y COLOR,1,Miriam,Rojo,Cuenca,Hombre,42
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595507-DIBUJO ARTÍSTICO Y COLOR,1,Laura,Hidalgo,Segura,Mujer,36
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595507-DIBUJO ARTÍSTICO Y COLOR,1,Miguel,Carrasco,Fuentes,Hombre,62
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595508-DIBUJO TÉCNICO,1,Sara,Pastor,Medina,Mujer,32
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595509-DISEÑO DE INTERIORES,1,Fernando,Herrera,Valero,Hombre,41
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595512-DISEÑO GRÁFICO,1,Nerea,Castaño,Roman,Mujer,43
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595515-FOTOGRAFÍA,1,Estela,Herrero,Sanz,Mujer,58
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595515-FOTOGRAFÍA,1,Paula,Prieto,Saiz,Mujer,43
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595516-HISTORIA DEL ARTE,1,Simón,Tejada,Torrens,Hombre,62
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595520-MATERIALES Y TECNOL.: DISEÑO,1,Claudia,Crespo,Jara,Mujer,36
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595521-MEDIOS AUDIOVISUALES,1,Andrés,Benito,Portillo,Hombre,40
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595522-MEDIOS INFORMÁTICOS,1,Samuel,Arellano,Diez,Hombre,55
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595523-ORGANIZACIÓN INDUSTRIAL Y LEGISLACIÓN,1,José,Saiz,Nuñez,Hombre,63
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595525-VOLUMEN,1,Fátima,Valle,Mateos,Mujer,58
PROFESORES DE ARTES PLASTICAS Y DISEÑO,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00595525-VOLUMEN,1,Pilar,Arroyo,Carrasco,Hombre,35
MAESTROS DE TALLER ARTES PLASTICAS Y DIS,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00596608-FOTOGRAFÍA Y PROCESOS DE REPRODUCCIÓN,1,Regina,Rosales,Portillo,Mujer,57
MAESTROS DE TALLER ARTES PLASTICAS Y DIS,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00596613-TÉCNICAS CERÁMICAS,1,Óscar,Cabello,Medina,Hombre,34
MAESTROS DE TALLER ARTES PLASTICAS Y DIS,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00596617-TÉCNICAS DE PATRONAJE Y CONFECCIÓN,1,Pilar,Prieto,Garrido,Hombre,59
MAESTROS DE TALLER ARTES PLASTICAS Y DIS,GRANADA,MOTRIL,18007083-E.A. PALACIO VENTURA,00596620-TÉCNICAS TEXTILES,1,Rodrigo,Jimeno,Alarcón,Hombre,28
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Irene,Gil,Torres,Hombre,47
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Rubén,Solano,Lozano,Hombre,28
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Elena,Bravo,Sánchez,Mujer,36
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Luis,Gallego,Reina,Hombre,61
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Rosa,Sáez,Vera,Mujer,25
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Álvaro,Arellano,Gutiérrez,Hombre,47
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597031-EDUCACIÓN INFANTIL,1,Pablo,Santiago,Valverde,Hombre,34
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597032-LENGUA EXTRANJERA-INGLÉS,1,Yolanda,Rey,Segovia,Mujer,57
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597032-LENGUA EXTRANJERA-INGLÉS,1,Antonio,Soria,Caballero,Hombre,52
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597032-LENGUA EXTRANJERA-INGLÉS,1,Simón,Parra,Andrés,Hombre,46
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597033-LENGUA EXTRANJERA-FRANCÉS,1,Ignacio,Reina,Paredes,Hombre,43
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597034-EDUCACIÓN FÍSICA,1,Ángela,Velasco,Hernández,Mujer,29
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597036-PEDAGOGÍA TERAPÉUTICA,1,Marisa,Peralta,Tejada,Mujer,50
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597036-PEDAGOGÍA TERAPÉUTICA,1,Noelia,Montoya,Lara,Mujer,43
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597037-AUDICIÓN Y LENGUAJE,1,Sonia,Castillo,Santamaría,Mujer,33
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597038-EDUCACIÓN PRIMARIA,1,Ignacio,Reina,Merino,Hombre,37
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597038-EDUCACIÓN PRIMARIA,1,Adrián,Ochoa,León,Hombre,35
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597038-EDUCACIÓN PRIMARIA,1,Natalia,Gómez,López,Mujer,65
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597038-EDUCACIÓN PRIMARIA,1,Carmen,Aguilar,Corral,Mujer,41
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,00597038-EDUCACIÓN PRIMARIA,1,Sofía,Lozano,Vera,Mujer,29
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS,1,Mónica,Jara,Ochoa,Mujer,41
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS,1,Pilar,Rojo,Castaño,Hombre,58
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1,Luis,Cebrián,Lorenzo,Hombre,56
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1,Rosa,Jurado,Cortés,Mujer,55
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1,Alba,Prieto,Montero,Mujer,53
MAESTROS,GRANADA,MOTRIL,18009481-C.E.I.P. FRANCISCO MEJÍAS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1,Joaquín,Jiménez,Romero,Hombre,53
MAESTROS,GRANADA,MOTRIL,18009493-C.E.I.P. MARIANA PINEDA,00597031-EDUCACIÓN INFANTIL,1,Julia,López,Gutiérrez,Mujer,39
MAESTROS,GRANADA,MOTRIL,18009493-C.E.I.P. MARIANA PINEDA,00597032-LENGUA EXTRANJERA-INGLÉS,1,Carolina,Tapia,Torrens,Mujer,56
MAESTROS,GRANADA,MOTRIL,18009493-C.E.I.P. MARIANA PINEDA,00597033-LENGUA EXTRANJERA-FRANCÉS,1,Laura,Molina,Vicente,Mujer,46
MAESTROS,GRANADA,MOTRIL,18009493-C.E.I.P. MARIANA PINEDA,00597034-EDUCACIÓN FÍSICA,1,Lucía,Zamora,Miranda,Mujer,32
